音韻編碼,字頭,釋義
eni,纊,絮也又細緜也禹貢豫州厥貢厥篚纖纊又作絖
HnC,儾,緩也奴浪切三
HnC,灢,泱灢濁
HnC,㚂,坱㚂塵
QnC,喪,亡也蘇浪切又音桑二
QnC,𠸶,亡也蘇浪切又音桑二
jni,攩,廣雅云搥打也乎曠切四
jni,擴,廣雅云搥打也乎曠切四
jni,潢,釋名曰染書也又音黃
jni,暀,暀明
dni,桄,織機桄古曠切又古黃切二
dni,光,上色又古黃切
dnC,鋼,古浪切又古郎切二
dnC,掆,捎掆舁也出字林
ini,荒,草多皃呼浪切一
DnC,漭,漭浪大野莫浪切三
DnC,吂,老人不知
DnC,㟐,嵣㟐山皃
hni,汪,水臭也烏浪切二
hni,䤑,潑䤑酒
hoS,映,明也隱也於敬切四
hoS,暎,明也隱也於敬切四
hoS,賏,頸飾
hoS,詇,早知也又音怏
doS,敬,恭也肅也慎也又姓陳敬仲之後出平陽風俗通後漢有揚州刺史敬歆居慶切四
doS,竟,窮也終也又姓出何氏姓苑
doS,鏡,拾遺錄曰穆王時渠國貢火齊鏡廣三尺六寸暗中視如晝人向鏡語則鏡中響應之晉鎮南大將軍甘卓照鏡不覩其頭視庭樹而頭在樹上
doS,獍,獸名食人
foS,競,爭也強也逐也高也遽也渠敬切七
foS,𥪰,俗
foS,誩,爭言
foS,倞,強也
foS,檠,檠子曡名
foS,儆,儆慎又音警
foS,曔,明也
eoS,慶,賀也福也亦州名周之先不窋之所居春秋爲義渠戎國城本漢郁郅縣魏文置朔州隋爲慶州州立嘉名也亦姓左傳齊大夫慶封又漢複姓有慶師慶忌慶父三氏出姓苑丘敬切一
doK,更,易也改也說文作㪅古孟切又古衡切一
DoS,命,使也教也道也信也計也召也眉病切一
CoS,病,憂也苦也說文曰疾加也皮命切四
CoS,評,平言又音平
CoS,坪,地名說文作坪地平也
CoS,枰,獨坐版牀一曰投博局又音平
DoK,孟,長也勉也始也又姓出平昌武威二望本自周公魯桓公之子仲孫之胤仲孫爲三桓之孟故曰孟氏莫更切四
DoK,䁅,䁅盯瞋目
DoK,朚,朚倀失道皃又音忙倀猪孟切
DoK,盟,盟津又音明
joq,蝗,蟲名戶孟切又音皇三
joq,㶇,說文曰小津也一曰以船渡也
joq,橫,非理來又音宏
AoS,柄,本也權也柯也陂病切六
AoS,棅,說文同上
AoS,怲,憂心也
AoS,邴,邑名又姓左傳魯大夫邴洩
AoS,鈵,堅鈵
AoS,寎,驚病
koy,詠,歌也爲命切五
koy,咏,歌也爲命切五
koy,泳,潛行水中
koy,禜,祭名周禮禜門用瓢齎又永兵切
koy,醟,酗酒
joK,行,景迹又事也言也下更切又胡郎胡浪胡庚三切五三
joK,絎,刺縫
joK,胻,脛也
hoK,瀴,瀴㵾冷也於孟切一
ToS,㵾,冷也楚敬切一
JoK,倀,朚倀失道猪孟切又丑良切五
JoK,趟,䞴趟行皃
JoK,偵,廉視
JoK,㡧,開張畫繒也出文字指歸
JoK,𩏠,張皮也
KoK,牚,邪柱也他孟切一
AoK,榜,榜人船人也北孟切三
AoK,𧻓,走也
AoK,跰,史記云歲星晨出爲跰踵
LoK,鋥,磨鋥出劒光或作䂻除更切三
LoK,𥊼,住視
LoK,䂻,塞也
VoS,生,所敬切又所京切三
VoS,鼪,鼬鼠
VoS,貹,財富
goS,迎,迓也魚敬切一
CoK,膨,脹也蒲孟切一
ioK,䛭,瞋語許更切一
hoq,𥥈,小水皃烏橫切一
SpK,諍,諫諍也止也亦作爭側迸切一
ApK,迸,散也北諍切一
CpK,𠊧,皆也俱也蒲迸切一
CpK,䨻,雷䨻䨻聲
hpK,䙬,文字集略云襇錯綵郭璞江賦云䙬以蘭紅鷖迸切二
hpK,嫈,小心態
gpK,鞕,堅牢五爭切二
gpK,硬,堅牢五爭切二
ipq,轟,眾車聲也呼迸切又呼宏切二
ipq,輷,眾車聲也呼迸切又呼宏切二
dqS,勁,勁健也居正切一
OqS,倩,假倩也七政切又七見切二
OqS,凊,溫凊
XqS,政,政化釋名曰政正也下所取正也亦姓出姓苑之盛切四
XqS,正,正當也長也定也平也是也君也亦姓左傳宋上卿正考父之後魏志有永昌太守正帛又漢複姓漢有郎中正令宮又之盈切
XqS,証,諫証
XqS,鴊,雞也又之盈切
aqS,聖,生也通也聲也風俗通云聖者聲也言聞聲知情故曰聖式正切一
LqS,鄭,鄭重慇懃亦州名秦屬三川郡史記管叔鮮之所封也宋武置司州於武牢皆魏爲北豫州周爲滎州隋罷滎州於管城置鄭州又姓滎陽彭城安陸壽春東陽五望本自周宣王封母弟友於鄭及韓滅鄭子孫以國爲氏今之望多滎陽直正切三
LqS,呈,自媒衒又音程
LqS,㽀,甖也
KqS,遉,邏候也丑鄭切三
KqS,偵,偵問
KqS,𩇜,覗也
QqS,性,性行也息正切二
QqS,姓,姓氏說文云姓人所生也古之神聖母感天而生子故稱天子从女生聲又姓漢書貨殖傳臨菑姓偉貲五千万
IqS,令,善也命也律也法也力政切又力盈切又歷丁切二
IqS,詅,自街賣也
BqS,聘,聘問也訪也匹正切三
BqS,娉,娶也
BqS,俜,伶俜
iqy,敻,遠也休正切四
iqy,詗,自言長
iqy,醟,酗酒又爲命切
iqy,矎,直視皃
AqS,摒,摒除也畀政切三
AqS,併,兼也並也皆也
AqS,并,專也
CqS,偋,偋隱僻也無人處字統云廁也防正切又蒲徑切二
CqS,庰,偋隱僻也無人處字統云廁也防正切又蒲徑切二
PqS,淨,無垢也疾政切八
PqS,㵾,古文
PqS,穽,陷穽又音靜
PqS,䝼,䝼賜
PqS,靚,裝飾也古奉朝請亦作此字
PqS,請,延請亦朝請漢官名張禹首爲之又秦盈親井二切
PqS,婧,竦立
PqS,𩓞,𩓞首說文好皃
ZqS,盛,多也長也又姓後漢西羌傳有北海太守盛苞其先姓奭避元帝諱改姓盛承正切又音成三
ZqS,墭,塸器
ZqS,晟,明也熾也器也
DqS,詺,詺目或單作名彌正切一
eqS,輕,墟正切又去盈切一
iqS,𣢝,含笑也許令切二
iqS,𩈡,面𩈉𩈡也
NqS,精,強也子姓切又音旌一
dra,徑,步道古定切七
dra,經,經緯又古靈切
dra,逕,近也
dra,𠲮,猿聲
dra,俓,直也
dra,𩰹,隔也
dra,桱,桱木似杉而硬
Hra,甯,邑名亦姓說文作甯所願也乃定切四
Hra,佞,諂也一曰才也俗作侫
Hra,濘,泥濘
Hra,鸋,爾雅鸋鴂鴟屬也楚詞云鸋鴞之鳴
Qra,腥,豕息肉肉中似米蘇佞切又音星三
Qra,醒,酒醒又蘇丁先頂二切
Qra,睲,目睲
jra,脛,腳脛釋名曰脛莖也直而長似物莖也胡定切二
jra,踁,腳脛釋名曰脛莖也直而長似物莖也胡定切二
Gra,定,安也亦州名帝堯始封唐國之城秦爲趙郡鉅鹿二郡漢爲中山郡後魏置安州又改爲定州以安定天下爲名徒徑切四
Gra,掟,天掟出道書
Gra,廷,朝廷又音亭
Gra,錠,錫屬
Era,矴,矴石丁定切九
Era,釘,又得庭切
Era,訂,字林云逗遛也
Era,定,題額詩云定之方中定營室也又徒徑切
Era,飣,貯食
Era,奠,貯食
Era,𦘭,亦同
Era,顁,題顁
Era,錠,豆有足曰錠無足曰鐙
era,罄,盡也說文曰器中空也苦定切七
era,𥥻,說文空也
era,磬,磬石樂器周禮曰磬人爲磬
era,殸,籀文
era,𪊑,爾雅云鹿絕有力又堅牽二音
era,𨆪,一足行
era,鑋,金聲
Fra,聽,待也聆也謀也他定切又音廳三
Fra,汀,汀瀅不遂志又音廳
Fra,侹,俓侹直也代也儆也
Ora,靘,䒌靘青黑千定切二
Ora,掅,捽也
Dra,䒌,莫定切二
Dra,暝,夕也
hra,鎣,鎣飾也烏定切四
hra,瑩,上同說文曰玉色一曰石之次玉者
hra,𢣙,志恨也
hra,瀅,小水
Ira,零,零落郎定切又魯丁切三
Ira,𢺰,插空皃又魯丁切
Ira,令,令支縣在遼西郡
XsS,證,驗也諸應切二
XsS,烝,熱又音蒸
lsS,孕,懷孕以證切七
lsS,䵴,面黑子
lsS,賸,增益一曰送也又物相贈
lsS,媵,送女從嫁
lsS,㑞,㑞送行也
lsS,鱦,小魚
lsS,膡,大視又雙也
bsS,乘,車乘也實證切又食陵切七
bsS,鱦,魚子
bsS,媵,又音孕
bsS,𣎜,孕也
bsS,嵊,山名在剡縣也
bsS,賸,又音孕
bsS,剩,剩長也
csS,認,認物而證切又而振切四
csS,扔,強牽引又音仍
csS,芿,草不翦
csS,㭁,上車又木名
hsS,應,物相應也說文作應當也於證切又音膺三
hsS,譍,以言對也
hsS,噟,以言對也
NsS,甑,古史考曰黃帝始作甑子孕切四
NsS,䰝,古史考曰黃帝始作甑子孕切四
NsS,𩱭,籀文
NsS,䙢,汗襦
isS,興,許應切又許陵切三
isS,臖,腫起
isS,嬹,悅也喜也
asS,勝,勝負又加也克也亦州名春秋時戎狄地戰國時晉趙地漢雲中五原也隋置榆林鎮屬雲州唐武德中改爲勝州詩證切又詩陵切四
asS,膡,美目
asS,蕂,苣蕂胡麻
asS,榺,織機榺也
LsS,瞪,直視皃陸本作眙丈證切三
LsS,𪒘,米黑壞
LsS,𪑬,雲色
IsS,𩜁,馬食穀多氣流四下也里甑切一
CsS,凭,依几也皮證切又皮陵切二
CsS,靐,靐靐雷聲也
YsS,稱,愜意又是也等也銓也度也俗作秤云正斤兩也昌孕切又昌陵切二
YsS,秤,俗
gsS,凝,牛𩜁切又牛凌切一
ZsS,丞,縣名在沂州匡衡所居常證切又音承一
KsS,覴,直視丑證切一
fsS,殑,釋典殑伽其𩜁切又其陵切一
EtC,嶝,小坂都鄧切八
EtC,鐙,鞍鐙
EtC,隥,梯隥
EtC,橙,几橙
EtC,凳,牀凳出字林
EtC,𧄼,𧄼𧀧
EtC,𩞬,祭食
EtC,磴,巖磴
PtC,贈,玩也好也相送也昨亙切二
PtC,𪒟,皯𪒟
dtC,亙,通也遍也竟也出方言古鄧切六
dtC,堩,路
dtC,揯,急引又古登切
dtC,緪,急張亦作絚
dtC,䱍,魚名
dtC,𥔂,石連皃
OtC,蹭,蹭蹬千鄧切二
OtC,𠟂,刀割過也
GtC,鄧,國名周爲申國平王母申后之家戰國時地楚昭襄王取韓置南陽郡釋名曰在中國之南而居陽地故以爲名始皇三十六郡即其一焉隋以南陽爲縣改爲鄧州取鄧國名之又姓出南陽安定二望殷王武丁封叔父於河北是爲鄧侯後因氏焉徒亙切六
GtC,蹬,蹭蹬
GtC,僜,倰僜不著事
GtC,𣩟,㱥𣩟困病
GtC,䮴,行欲倒也
GtC,幐,囊屬
DtC,懵,悶也武亙切五
DtC,䲛,魚名
DtC,懜,不明
DtC,𨮒,重鐶
DtC,𧀧,𧀧𧄼新睡起
AtC,𥦜,束棺下之說文作堋喪葬下土也方隥切二
AtC,堋,上同又壅江水灌溉曰堋
CtC,倗,輔也父鄧切一
ItC,踜,踜蹬行皃魯鄧切二
ItC,㱥,㱥𣩟
NtC,增,剩也子鄧切一
QtC,𡬙,𡬙𧀧睡覺思贈切一
FtC,𤃶,小水相益台鄧切一
kuS,宥,寬也于救切十六
kuS,又,又猶更也
kuS,佑,佐也助也
kuS,右,左右又于久切
kuS,祐,神助
kuS,䀁,抒水器也
kuS,𥁓,抒水器也
kuS,酭,報也
kuS,𩑣,說文顫也
kuS,𤴨,說文顫也
kuS,囿,說文曰苑有垣一曰禽獸不囿又于目切
kuS,姷,偶也
kuS,忧,動曰也
kuS,䞥,走皃
kuS,侑,勸食爾雅曰酬酢侑報也
kuS,𦳩,草名
duS,救,護也止也又姓風俗通漢有諫議大夫救仁居祐切十一
duS,灸,灼也又居有切
duS,廏,馬舍釋名曰廏聚也生馬之所聚也又灸廏並姓出姓苑俗作廏
duS,究,窮也深也謀也盡也
duS,㝌,說文云貧病也
duS,疚,病也
duS,𣪘,強擊
duS,匓,說文飽也
duS,𧧷,文字音義云止也禁也助也
duS,猶,爾雅云猶如麂善登木又音由音柚
duS,𨖏,恭謹行也
LuS,胄,胄子國子也說文曰裔也又姓出姓苑直祐切十三
LuS,冑,介冑說文曰兜鍪也
LuS,𩊄,古文
LuS,酎,三重釀酒
LuS,宙,宇宙
LuS,繇,卦兆辝也
LuS,籀,史籀周宣王太史名造大篆
LuS,伷,系也
LuS,䛆,詶也
LuS,疛,心腹疾也
LuS,㿒,心腹疾也
LuS,駎,競馳馬也
LuS,懤,愁毒
JuS,晝,日中又姓晝邑大夫之後因氏焉出風俗通陟救切三
JuS,咮,鳥口又鬬卓二音
JuS,噣,鳥口又鬬卓二音
auS,狩,冬獵舒救切五
auS,獸,說文曰守備者周禮曰獸人掌罟田獸辨其物名字林曰兩足曰禽四足曰獸
auS,守,太守
auS,首,自首前罪
auS,收,穫多
YuS,臭,凡氣之摠名俗作臰尺救切二
YuS,殠,腐臭
RuS,岫,山有穴曰岫似祐切四
RuS,𥥉,籀文
RuS,袖,衣袂也亦作褏褎
RuS,牰,牛黑眥
iuS,齅,以鼻取氣亦作嗅許救切三
iuS,嘼,嘼㹌亦作畜
iuS,珛,朽玉
XuS,呪,呪詛職救切四
XuS,䯾,髮多
XuS,椆,木椆船篙木也
XuS,祝,說文曰祭主贊詞又音粥
fuS,舊,故也亦姓出姓苑巨救切三
fuS,柩,尸曲禮注曰在牀曰尸在棺曰柩
fuS,匶,古文
VuS,𤸃,𤸃損說文臞也所祐切四
VuS,瘦,𤸃損說文臞也所祐切四
VuS,漱,漱口
VuS,鏉,鐵鉎鏉
SuS,皺,面皺俗作𤿥側救切五
SuS,㾭,縮小
SuS,甃,井甃
SuS,縐,衣不申又絺之細者
SuS,䐢,字書云䐢脯也
BuS,副,貳也佐也又虜姓後魏書副呂氏後改爲副氏敷救切七
BuS,仆,前倒
BuS,𩯅,假髻又敷六切
BuS,覆,蓋也又敷六切
BuS,𤸑,病重發也
BuS,㤱,小怒也
BuS,褔,衣一福今作副
TuS,簉,簉倅一曰齊也初救切三
TuS,䔏,上同又草根
TuS,遚,不進
AuS,富,豐於財又姓左傳周大夫富辰方副切四
AuS,輻,輻湊競聚又音福
AuS,鍑,釜而大口一曰小釜
AuS,䔰,爾雅云䔰葍大葉白華根如指白可食詩云言采其葍葍音福
KuS,畜,六畜丑救切又許宥許六丑六三切二
KuS,俞,姓漢有司徒椽俞連又羊朱切
IuS,溜,水溜力救切十九
IuS,廖,姓周文王子伯廖之後後漢有廖湛
IuS,霤,中霤神名
IuS,嬼,美好
IuS,鷚,雞子一曰鳥子
IuS,餾,餾飯
IuS,瘤,赤瘤腫病也出文字集略
IuS,窌,地名左傳云與之石窌之田
IuS,留,宿留停待也宿音秀
IuS,㙀,壣土曰㙀
IuS,僇,癡行皃
IuS,廇,屋梁杗也
IuS,畂,百畝
IuS,𥛅,留祀祝𥛅
IuS,飂,高風又古國在南陽湘陽
IuS,勠,併力又力竹切
IuS,翏,高飛皃又力幺切
IuS,塯,瓦飯器也
IuS,㽌,檼也又力回切
QuS,秀,出也榮也息救切五
QuS,繡,五色備也尚書大傳曰未命爲士不得衣繡又姓漢書游俠傳有馬領繡君賓
QuS,蜏,蟲名
QuS,琇,玉名
QuS,宿,星宿亦宿留又音夙
NuS,僦,僦賃即就切三
NuS,䅢,稻稔實又稅也
NuS,媨,醜老嫗皃
UuS,驟,馬疾步也奔也鋤祐切三
UuS,㑳,妊身人也
UuS,僽,僝僽惡言罵也
PuS,就,成也迎也即也說文曰就高也从京尢尤異於凡也又姓後魏書菟賴氏後改爲就氏疾僦切四
PuS,鷲,鳥名黑色多子
PuS,殧,殧殄又子六切
PuS,㠇,山名又嶺名
MuS,糅,雜也女救切五
MuS,𩚖,雜飯亦作粈
MuS,腬,嘉膳
MuS,猱,爾雅曰猱蝯善援又奴刀切
MuS,狃,習也就也又狐狸也
CuS,復,又也返也往來也安也白也告也扶富切又音服八
CuS,𢕒,古文
CuS,𤸑,再病
CuS,伏,鳥菢子又音服
CuS,椱,機持繒者
CuS,𨺅,兩阜閒也
CuS,覆,伏兵曰覆
CuS,複,重複
luS,狖,獸名似猨余救切十四
luS,貁,獸名似猨余救切十四
luS,鼬,蟲名似鼠
luS,槱,積薪燒之
luS,柚,似橘而大廣志曰成都柚大如斗爾雅注柚似橙而醋酢出江南
luS,蜼,似獼猴鼻露向上尾長四五尺有歧雨則自縣於樹以尾塞鼻又以季切
luS,褎,服飾盛皃
luS,油,雚子桐花曰油
luS,猶,獸似麂善登
luS,𪕏,𪕏鼠
luS,櫾,木名
luS,輶,輶車又音由
luS,牰,牛黑眥
luS,蜏,不知晦朔又音酉
ZuS,授,付也又姓出何氏姓苑承呪切六
ZuS,詶,荅也又市州切
ZuS,㖟,口㖟
ZuS,壽,壽考
ZuS,售,賣物出手
ZuS,綬,綵衣皃
cuS,輮,車輞人又切四
cuS,蹂,蹂踐
cuS,煣,蒸木使曲也
cuS,鞣,柔皮又音柔
DuS,莓,覆盆草也亡救切一
guS,鼼,仰鼻牛救切一
euS,𪖛,𪖛鼼仰鼻丘救切一
OuS,䞭,進也七溜切一
jvC,候,伺候又姓周禮有候人其後氏焉胡遘切十五
jvC,鮜,魚名
jvC,鄇,地名在晉
jvC,逅,邂逅
jvC,訽,罵訽
jvC,睺,半盲
jvC,后,君也皇后也
jvC,後,方言云先後猶娣姒
jvC,堠,今封堠也
jvC,鱟,郭璞注山海經云冠青黑色形如惠文二足長五六尺似蟹雌常負雄漁者取之必得其雙子如麻子南人爲醬
jvC,鍭,爾雅曰金鏃翦羽
jvC,厚,厚薄
jvC,䞧,蹇行又蒲北切
jvC,䞀,䞀𧷡貪財之皃
jvC,𥀃,石蜜膜也
evC,寇,鈔也暴也又姓出馮翊河南二望陳留風俗傳云浚儀有寇氏黃帝之後風俗通云蘇忿生爲武王司寇後以官爲氏苦候切十
evC,滱,水名在代郡
evC,怐,怐愗愚皃
evC,扣,扣擊
evC,鷇,鳥子亦作㲉生而須哺曰鷇自食曰鶵
evC,㜌,㜌瞀無暇
evC,䍍,說文曰未燒瓦器也
evC,簆,織具
evC,瞉,瞉瞀
evC,詬,罵又巧言
DvC,茂,卉木盛也古作懋莫候切十五
DvC,貿,交易也市賣也又姓出姓苑東莞人
DvC,鄮,縣名在會稽亦姓出姓苑
DvC,戊,辰名
DvC,愗,怐愗
DvC,袤,廣袤東西曰廣南北曰袤
DvC,楙,爾雅曰楙木瓜實如小瓜味酢可食
DvC,懋,美也勉也
DvC,瞀,瞉瞀
DvC,䓮,細草叢生
DvC,姆,女師說文作娒
DvC,苺,苺子即覆盆
DvC,𦼪,草名
DvC,𠔼,重覆又亡保切
DvC,雺,天氣下地不應
BvC,仆,倒也匹候切又匐覆二音五
BvC,踣,倒也匹候切又匐覆二音五
BvC,䞳,僵也
BvC,㰴,語而不受
BvC,豧,豕息
GvC,豆,穀豆物理論云菽者眾豆之名也又姓後魏有將軍豆代田徒候切十六
GvC,竇,空也穴也水竇也又姓出扶風觀津河南三望風俗通云夏帝相遭有窮氏之難其妃方娠逃出自竇而生少康其後氏焉
GvC,窬,禮曰蓽門圭窬又音俞
GvC,逗,逗遛又住也止也
GvC,酘,酘酒
GvC,荳,荳蔻
GvC,脰,項脰
GvC,郖,地名
GvC,梪,籩豆或作豆古食肉器也
GvC,餖,飣餖
GvC,浢,水名
GvC,䄈,祭福
GvC,毭,𣯻罽
GvC,𩊪,車鞁具
GvC,𤀨,水名
GvC,㛒,嫗㛒語帖也
EvC,鬥,說文曰兩士相對兵杖在後象鬥之形凡從鬥者今與門戶字同都豆切九
EvC,鬬,鬬競說文遇也又姓左傳楚有大夫鬬伯比
