原書小韻號,小韻字號,字,poem_小韻內字序,poem_字,sbgy_id,sbgy_字,ytenx_小韻內字序,ytenx_流水序,ytenx_字
2882,5,𩵏,5,𩵏,w443a1004,𩵏,5,18783,𩵏
2882,6,杹,6,杹,w443a1005,杹,6,18784,杹
2883,1,跨,1,跨,w443b0101,跨,1,18785,跨
2883,2,胯,2,胯,w443b0102,胯,2,18786,胯
2883,3,㐄,3,㐄,w443b0103,㐄〈𡕒〉,3,18787,𡕒
2884,1,誜,1,誜,w443b0104,誜,1,18788,誜
2884,2,傻,2,傻,w443b0105,傻,2,18789,傻
2885,1,𤝡,1,𤝡,w443b0106,𤝡,1,18790,𤝡
2885,2,杷,2,杷,w443b0201,杷,2,18791,杷
2885,3,𩹏,3,𩹏,w443b0202,𩹏,3,18792,𩹏
2885,4,𦫙,4,𦫙,w443b0203,𦫙,4,18793,𦫙
2885,5,跁,5,跁,w443b0204,跁,5,18794,跁
2885,6,𥝧,6,𥝧,w443b0205,𥝧,6,18795,𥝧
2886,1,䏧,1,䏧,w443b0206,䏧,1,18796,䏧
2886,2,絮,2,絮,w443b0207,絮,2,18797,絮
2887,1,笡,1,笡,w443b0208,笡,1,18798,笡
2887,2,䞣,2,䞣,w443b0301,𧻀,2,18799,䞣
2888,1,嗄,1,嗄,w443b0302,嗄,1,18800,嗄
2888,2,𦔯,2,𦔯,w443b0303,𦔯,2,18801,𦔯
2888,3,沙,3,沙,w443b0304,沙,3,18802,沙
2889,1,坬,1,坬,w443b0401,坬,1,18803,坬
2889,2,𧬮,2,𧬮,w443b0402,𧬮,2,18804,𧬮
2890,1,䖳,1,䖳,w443b0403,䖳,1,18805,䖳
2890,2,䅊,2,䅊,w443b0404,䅊,2,18806,䅊
2891,1,瓦,1,瓦,w443b0405,瓦,1,18807,瓦
2892,1,攨,1,攨,w443b0406,攨,1,18808,攨
2892,2,窊,2,窊,w443b0501,窊,2,18809,窊
2892,3,䠚,3,䠚,w443b0502,䠚,3,18810,䠚
2893,1,漾,1,漾,w443b0601,漾,1,18811,漾
2893,2,恙,2,恙,w443b0602,恙,2,18812,恙
2893,3,羕,3,羕,w443b0603,羕,3,18813,羕
2893,4,颺,4,颺,w443b0604,颺,4,18814,颺
2893,5,煬,5,煬,w443b0605,煬,5,18815,煬
2893,6,㨾,6,㨾,w443b0701,㨾,6,18816,㨾
2893,7,養,7,養,w443b0702,養,7,18817,養
2893,8,眻,8,眻,w443b0703,眻,8,18818,眻
2893,9,諹,9,諹,w443b0704,諹,9,18819,諹
2893,10,䭐,10,䭐,w443b0705,䭐,10,18820,䭐
2893,11,㺊,11,㺊,w443b0706,㺊,11,18821,㺊
2893,12,瀁,12,瀁,w443b0707,瀁,12,18822,瀁
2894,1,亮,1,亮,w443b0708,亮,1,18823,亮
2894,2,諒,2,諒,w443b0801,諒,2,18824,諒
2894,3,掠,3,掠,w443b0802,掠,3,18825,掠
2894,4,悢,4,悢,w443b0803,悢,4,18826,悢
2894,5,緉,5,緉,w443b0804,緉,5,18827,緉
2894,6,㹁,6,㹁,w443b0805,㹁,6,18828,㹁
2894,7,兩,7,兩,w443b0901,兩,7,18829,兩
2894,8,踉,8,踉,w443b0902,踉,8,18830,踉
2894,9,量,9,量,w443b0903,量,9,18831,量
2894,10,𣄴,10,𣄴,w443b0904,𣄵,10,18832,𣄵
2894,11,𩗬,11,𩗬,w443b0905,𩗬,11,18833,𩗬
2894,12,䁁,12,䁁,w443b0906,䁁,12,18834,䁁
2894,13,䀶,13,䀶,w443b0907,䀶,13,18835,䀶
2894,14,哴,14,哴,w443b1001,哴,14,18836,哴
2894,15,涼,15,涼,w443b1002,涼,15,18837,涼
2895,1,狀,1,狀,w443b1003,狀,1,18838,狀
2896,1,讓,1,讓,w443b1004,讓,1,18839,讓
2896,2,欀,2,欀,w443b1005,欀,2,18840,欀
2896,3,攘,3,攘,w444a0101,攘,3,18841,攘
2896,4,懹,4,懹,w444a0102,懹,4,18842,懹
2897,1,餉,1,餉,w444a0103,餉,1,18843,餉
2897,2,傷,2,傷,w444a0104,傷,2,18844,傷
2897,3,向,3,向,w444a0105,向,3,18845,向
2897,4,蟓,4,蟓,w444a0201,蟓,4,18846,蟓
2897,5,曏,5,曏,w444a0202,曏,5,18847,曏
2897,6,慯,6,慯,w444a0203,慯,6,18848,慯
2897,7,𤵼,7,𤵼,w444a0204,𤵼,7,18849,𤵼
2897,8,饟,8,饟,w444a0205,饟,8,18850,饟
2897,9,蠰,9,蠰,w444a0301,蠰,9,18851,蠰
2897,10,珦,10,珦,w444a0302,珦,10,18852,珦
2898,1,帳,1,帳,w444a0303,帳,1,18853,帳
2898,2,脹,2,脹,w444a0401,脹,2,18854,脹
2898,3,痮,3,痮,w444a0402,痮,3,18855,痮
2898,4,漲,4,漲,w444a0403,漲,4,18856,漲
2898,5,張,5,張,w444a0404,張,5,18857,張
2899,1,悵,1,悵,w444a0405,悵,1,18858,悵
2899,2,暢,2,暢,w444a0406,暢,2,18859,暢
2899,3,鬯,3,鬯,w444a0501,鬯,3,18860,鬯
2899,4,韔,4,韔,w444a0502,韔,4,18861,韔
2899,5,䩨,5,䩨,w444a0503,䩨,5,18862,䩨
2899,6,𧀄,6,𧀄,w444a0504,𧀄,6,18863,𧀄
2899,7,昶,7,昶,w444a0505,昶,7,18864,昶
2899,8,畼,8,畼,w444a0506,畼,8,18865,畼
2899,9,𥠴,9,𥠴,w444a0507,𥠴,9,18866,𥠴
2899,10,𥇔,10,𥇔,w444a0601,𥇔,10,18867,𥇔
2900,1,向,1,向,w444a0602,向,1,18868,向
2900,2,珦,2,珦,w444a0603,珦,2,18869,珦
2900,3,曏,3,曏,w444a0604,曏,3,18870,曏
2900,4,䦳,4,䦳,w444a0605,䦳,4,18871,䦳
2900,5,蠁,5,蠁,w444a0701,蠁,5,18872,蠁
2900,6,萫,6,萫,w444a0702,萫,6,18873,萫
2900,7,𧬰,7,𧬰,w444a0703,𧬰,7,18874,𧬰
2900,8,嚮,8,嚮,w444a0704,嚮,8,18875,嚮
2901,1,仗,1,仗,w444a0705,仗,1,18876,仗
2901,2,長,2,長,w444a0706,長,2,18877,長
2901,3,瓺,3,瓺,w444a0801,瓺,3,18878,瓺
2902,1,釀,1,釀,w444a0802,釀,1,18879,釀
2902,2,𥽬,2,𥽬,w444a0803,𥽬,2,18880,𥽬
2902,3,䖆,3,䖆,w444a0804,䖆,3,18881,䖆
2903,1,匠,1,匠,w444a0805,匠,1,18882,匠
2903,2,䞪,2,䞪,w444a0901,䞪,2,18883,䞪
2903,3,𪀘,3,𪀘,w444a0902,𪀘,3,18884,𪀘
2904,1,障,1,障,w444a0903,障,1,18885,障
2904,2,㢓,2,㢓,w444a1001,㢓,2,18886,㢓
2904,3,墇,3,墇,w444a1002,墇,3,18887,墇
2904,4,嶂,4,嶂,w444a1003,嶂,4,18888,嶂
2904,5,瘴,5,瘴,w444a1004,瘴,5,18889,瘴
2905,1,尚,1,尚,w444a1005,尚,1,18890,尚
2905,2,上,2,上,w444b0101,上,2,18891,上
2905,3,丄,3,丄,w444b0201,丄,3,18892,丄
2905,4,償,4,償,w444b0202,償,4,18893,償
2906,1,壯,1,壯,w444b0203,壯,1,18894,壯
2906,2,裝,2,裝,w444b0204,裝,2,18895,裝
2906,3,𣴣,3,𣴣,w444b0205,𣴣,3,18896,䊋
2907,1,怏,1,怏,w444b0206,怏,1,18897,怏
2907,2,䬬,2,䬬,w444b0207,䬬,2,18898,䬬
2907,3,詇,3,詇,w444b0208,詇,3,18899,詇
2907,4,㿮,4,㿮,w444b0301,㿮,4,18900,㿮
2908,1,弶,1,弶,w444b0302,弶,1,18901,弶
2909,1,唱,1,唱,w444b0303,唱,1,18902,唱
2909,2,𪛋,2,𪛋,w444b0304,𪛋,2,18903,𪛋
2909,3,廠,3,廠,w444b0305,廠,3,18904,廠
2909,4,倡,4,倡,w444b0306,倡,4,18905,倡
2910,1,刱,1,刱,w444b0401,刱,1,18906,𠛝
2910,2,創,2,創,w444b0402,創,2,18907,創
2910,3,愴,3,愴,w444b0403,愴,3,18908,愴
2910,4,滄〈凔〉,4,滄〈凔〉,w444b0404,滄〈凔〉,4,18909,滄
2911,1,醬,1,醬,w444b0405,醬,1,18910,醬
2911,2,𨡰,2,𨡰,w444b0501,𨡰,2,18911,𨡰
2911,3,𨟻,3,𨟻,w444b0502,𨟻,3,18912,𨟻
2911,4,將,4,將,w444b0503,將,4,18913,將
2912,1,𨋕,1,𨋕,w444b0504,𨋕,1,18914,𨋕
2912,2,仰,2,仰,w444b0505,仰,2,18915,仰
2913,1,訪,1,訪,w444b0506,訪,1,18916,訪
2913,2,妨,2,妨,w444b0601,妨,2,18917,妨
2913,3,邡,3,邡,w444b0602,邡,3,18918,邡
2914,1,妄,1,妄,w444b0603,妄,1,18919,妄
2914,2,望,2,望,w444b0604,望,2,18920,望
2914,3,朢,3,朢,w444b0701,朢,3,18921,朢
2914,4,忘,4,忘,w444b0702,忘,4,18922,忘
2914,5,汒,5,汒,w444b0703,汒,5,18923,汒
2914,6,𧫢,6,𧫢,w444b0704,𧫢,6,18924,𧫢
2915,1,況,1,況,w444b0705,況,1,18925,況
2915,2,况,2,况,w444b0801,况,2,18926,况
2915,3,𣍦,3,𣍦,w444b0802,𣍦,3,18927,𣍦
2915,4,貺,4,貺,w444b0803,貺,4,18928,貺
2916,1,誑,1,誑,w444b0804,誑,1,18929,誑
2916,2,㤮,2,㤮,w444b0805,㤮,2,18930,㤮
2916,3,𠉫〈俇〉,3,𠉫〈俇〉,w444b0901,𠉫〈俇〉,3,18931,𠉫
2916,4,臦,4,臦,w444b0902,臦,4,18932,臦
2917,1,迋,1,迋,w444b0903,迋,1,18933,迋
2917,2,旺,2,旺,w444b0904,旺,2,18934,旺
2917,3,暀,3,暀,w444b0905,暀,3,18935,暀
2917,4,㤮,4,㤮,w444b0906,㤮,4,18936,㤮
2917,5,王,5,王,w444b0907,王,5,18937,王
2918,1,放,1,放,w444b0908,放,1,18938,放
2918,2,舫,2,舫,w444b1001,舫,2,18939,舫
2918,3,趽,3,趽,w444b1002,趽,3,18940,趽
2918,4,𨾔,4,𨾔,w444b1003,𨾔,4,18941,𨾔
2919,1,相,1,相,w444b1004,相,1,18942,相
2920,1,彊〈殭〉,1,彊〈殭〉,w445a0301,彊,1,18943,彊
2921,1,唴,1,唴,w445a0302,唴,1,18944,唴
2921,2,𥇉,2,𥇉,w445a0303,𥇉,2,18945,𥇉
2921,3,羻,3,羻,w445a0304,羻,3,18946,羻
2922,1,蹡,1,蹡,w445a0401,蹡,1,18947,蹡
2923,1,狂,1,狂,w445a0402,狂,1,18948,狂
2923,2,誆,2,誆,w445a0403,誆,2,18949,誆
2924,1,防,1,防,w445a0404,防,1,18950,防
2925,1,宕,1,宕,w445a0501,宕,1,18951,宕
2925,2,踼,2,踼,w445a0502,踼,2,18952,踼
2925,3,碭,3,碭,w445a0601,碭,3,18953,碭
2925,4,逿,4,逿,w445a0602,逿,4,18954,逿
2925,5,𦿆,5,𦿆,w445a0603,𦿆,5,18955,𦿆
2925,6,𡇈,6,𡇈,w445a0604,𡇈,6,18956,𡇈
2925,7,嵣,7,嵣,w445a0605,嵣,7,18957,嵣
2926,1,浪,1,浪,w445a0606,浪,1,18958,浪
2926,2,閬,2,閬,w445a0701,閬,2,18959,閬
2926,3,埌,3,埌,w445a0702,埌,3,18960,埌
2926,4,䕞,4,䕞,w445a0801,䕞,4,18961,䕞
2926,5,蒗,5,蒗,w445a0802,蒗,5,18962,蒗
2927,1,吭,1,吭,w445a0803,吭,1,18963,吭
2927,2,行,2,行,w445a0804,行,2,18964,行
2927,3,笐,3,笐,w445a0805,笐,3,18965,笐
2928,1,盎,1,盎,w445a0806,盎,1,18966,盎
2928,2,醠,2,醠,w445a0807,醠,2,18967,醠
2929,1,枊,1,枊,w445a0901,枊,1,18968,枊
2929,2,䭹,2,䭹,w445a0902,䭹,2,18969,䭹
2929,3,𡵙,3,𡵙,w445a0903,𡵙,3,18970,𡵙
2930,1,葬,1,葬,w445a0904,葬,1,18971,葬
2931,1,傍,1,傍,w445a0905,傍,1,18972,傍
2931,2,徬,2,徬,w445a1001,徬,2,18973,徬
2932,1,藏,1,藏,w445a1002,藏,1,18974,藏
2932,2,奘,2,奘,w445a1003,奘,2,18975,奘
2932,3,𨌄,3,𨌄,w445a1004,𨌄,3,18976,𨌄
2933,1,譡,1,譡,w445a1005,譡,1,18977,譡
2933,2,儅,2,儅,w445a1006,儅,2,18978,儅
2933,3,瓽,3,瓽,w445b0101,瓽,3,18979,瓽
2933,4,當,4,當,w445b0102,當,4,18980,當
2933,5,擋,5,擋,w445b0103,擋,5,18981,擋
2933,6,闣,6,闣,w445b0104,闣,6,18982,闣
2934,1,抗,1,抗,w445b0105,抗,1,18983,抗
2934,2,閌,2,閌,w445b0201,閌,2,18984,閌
2934,3,炕,3,炕,w445b0202,炕,3,18985,炕
2934,4,犺,4,犺,w445b0203,犺,4,18986,犺
2934,5,伉,5,伉,w445b0204,伉,5,18987,伉
2934,6,亢,6,亢,w445b0205,亢,6,18988,亢
2934,7,蚢,7,蚢,w445b0301,蚢,7,18989,蚢
2934,8,砊,8,砊,w445b0302,砊,8,18990,砊
2934,9,邟,9,邟,w445b0303,邟,9,18991,邟
2934,10,𪎵,10,𪎵,w445b0304,𪎵,10,18992,𪎵
2934,11,阬,11,阬,w445b0305,阬,11,18993,阬
2934,12,頏,12,頏,w445b0306,頏,12,18994,頏
2935,1,螃,1,螃,w445b0307,螃,1,18995,螃
2935,2,搒,2,搒,w445b0401,搒,2,18996,搒
2935,3,舫,3,舫,w445b0402,舫,3,18997,舫
2935,4,謗,4,謗,w445b0403,謗,4,18998,謗
2936,1,儻,1,儻,w445b0404,儻,1,18999,儻
2936,2,摥,1.5,摥,w445b0405,摥,2,19000,摥
2936,3,湯,2,湯,w445b0406,湯,3,19001,湯
2936,4,蕩,3,蕩,w445b0501,蕩,4,19002,蕩
2936,5,盪,4,盪,w445b0502,盪,5,19003,盪
2936,6,𨫖〈鐋〉,5,𨫖〈鐋〉,w445b0503,𨫖〈鐋〉,6,19004,𨫖
2937,1,曠,1,曠,w445b0504,曠,1,19005,曠
2937,2,爌,2,爌,w445b0505,爌,2,19006,爌
2937,3,矌,3,矌,w445b0601,矌,3,19007,矌
2937,4,壙,4,壙,w445b0602,壙,4,19008,壙
2937,5,纊,5,纊,w445b0603,纊,5,19009,纊
2938,1,儾,1,儾,w445b0604,儾,1,19010,儾
2938,2,灢,2,灢,w445b0605,灢,2,19011,灢
2938,3,㚂,3,㚂,w445b0606,㚂,3,19012,㚂
2939,1,喪,1,喪,w445b0701,喪,1,19013,喪
2939,2,𠸶,2,𠸶,w445b0702,𠸶,2,19014,𠷔
2940,1,攩,1,攩,w445b0703,攩,1,19015,攩
2940,2,擴,2,擴,w445b0704,擴,2,19016,擴
2940,3,潢,3,潢,w445b0705,潢,3,19017,潢
2940,4,暀,4,暀,w445b0706,暀,4,19018,暀
2941,1,桄,1,桄,w445b0801,桄,1,19019,桄
2941,2,光,2,光,w445b0802,光,2,19020,光
2942,1,鋼,1,鋼,w445b0803,鋼,1,19021,鋼
2942,2,掆,2,掆,w445b0804,掆,2,19022,掆
2943,1,荒,1,荒,w445b0805,荒,1,19023,荒
2944,1,漭,1,漭,w445b0901,漭,1,19024,漭
2944,2,吂,2,吂,w445b0902,吂,2,19025,吂
2944,3,㟐,3,㟐,w445b0903,㟐,3,19026,㟐
2945,1,汪,1,汪,w445b0904,汪,1,19027,汪
2945,2,䤑,2,䤑,w445b0905,䤑,2,19028,䤑
2946,1,映,1,映,w445b1001,映,1,19029,映
2946,2,暎,2,暎,w445b1002,暎,2,19030,暎
2946,3,賏,3,賏,w445b1003,賏,3,19031,賏
2946,4,詇,4,詇,w445b1004,詇,4,19032,詇
2947,1,敬,1,敬,w445b1005,敬,1,19033,敬
2947,2,竟,2,竟,w446a0101,竟,2,19034,竟
2947,3,鏡,3,鏡,w446a0102,鏡,3,19035,鏡
2947,4,獍,4,獍,w446a0201,獍,4,19036,獍
2948,1,競,1,競,w446a0202,競,1,19037,競
2948,2,𥪰,2,𥪰,w446a0301,𥪰,2,19038,𥪰
2948,3,誩,3,誩,w446a0302,誩,3,19039,誩
2948,4,倞,4,倞,w446a0303,倞,4,19040,倞
2948,5,檠,5,檠,w446a0304,檠,5,19041,檠
2948,6,儆,6,儆,w446a0305,儆,6,19042,儆
2948,7,曔,7,曔,w446a0306,曔,7,19043,曔
2949,1,慶,1,慶,w446a0307,慶,1,19044,慶
2950,1,更,1,更,w446a0501,更,1,19045,更
2951,1,命,1,命,w446a0502,命,1,19046,命
2952,1,病,1,病,w446a0503,病,1,19047,病
2952,2,評,2,評,w446a0601,評,2,19048,評
2952,3,坪,3,坪,w446a0602,𡊞,3,19049,𡊞
2952,4,枰,4,枰,w446a0603,枰,4,19050,枰
2953,1,孟,1,孟,w446a0604,孟,1,19051,孟
2953,2,䁅,2,䁅,w446a0701,䁅,2,19052,䁅
2953,3,朚,3,朚,w446a0702,朚,3,19053,朚
2953,4,盟,4,盟,w446a0801,盟,4,19054,盟
2954,1,蝗,1,蝗,w446a0802,蝗,1,19055,蝗
2954,2,㶇,2,㶇,w446a0803,⿰氵撗〈㶇〉,2,19056,㶇
2954,3,橫,3,橫,w446a0804,橫,3,19057,橫
2955,1,柄,1,柄,w446a0805,柄,1,19058,柄
2955,2,棅,2,棅,w446a0901,棅,2,19059,棅
2955,3,怲,3,怲,w446a0902,怲,3,19060,怲
2955,4,邴,4,邴,w446a0903,邴,4,19061,邴
2955,5,鈵,5,鈵,w446a0904,鈵,5,19062,鈵
2955,6,寎,6,寎,w446a0905,寎,6,19063,寎
2956,1,詠,1,詠,w446a0906,詠,1,19064,詠
2956,2,咏,2,咏,w446a0907,咏,2,19065,咏
2956,3,泳,3,泳,w446a0908,泳,3,19066,泳
2956,4,禜,4,禜,w446a1001,禜,4,19067,禜
2956,5,醟,5,醟,w446a1002,醟,5,19068,醟
2957,1,行,1,行,w446a1003,行,1,19069,行
2957,2,絎,2,絎,w446a1004,絎,2,19070,絎
2957,3,胻,3,胻,w446b0101,胻,3,19071,胻
2958,1,瀴,1,瀴,w446b0102,瀴,1,19072,瀴
2959,1,㵾,1,㵾,w446b0103,㵾,1,19073,㵾
2960,1,倀,1,倀,w446b0104,倀,1,19074,倀
2960,2,趟,2,趟,w446b0105,趟,2,19075,趟
2960,3,偵,3,偵,w446b0106,偵,3,19076,偵
2960,4,㡧,4,㡧,w446b0107,⿰木䆸〈㡧〉,4,19077,㡧
2960,5,𩏠,5,𩏠,w446b0201,𩏠,5,19078,𩏠
2961,1,牚,1,牚,w446b0202,牚,1,19079,牚
2962,1,榜,1,榜,w446b0203,榜,1,19080,榜
2962,2,𧻓,2,𧻓,w446b0204,𧻓,2,19081,𧻓
2962,3,跰,3,跰,w446b0205,跰,3,19082,跰
2963,1,鋥,1,鋥,w446b0301,鋥,1,19083,鋥
2963,2,𥊼,2,𥊼,w446b0302,𥊼,2,19084,𥊼
2963,3,䂻,3,䂻,w446b0303,䂻,3,19085,䂻
2964,1,生,1,生,w446b0304,生,1,19086,生
2964,2,鼪,2,鼪,w446b0305,鼪,2,19087,鼪
2964,3,貹,3,貹,w446b0306,貹,3,19088,貹
2965,1,迎,1,迎,w446b0307,迎,1,19089,迎
2966,1,膨,1,膨,w446b0401,膨,1,19090,膨
2967,1,𧨫〈䛭〉,1,𧨫〈䛭〉,w446b0402,𧨫〈⿰言𠂷〉,1,19091,䛭
2968,1,𥥈,1,𥥈,w446b0403,𥥈,1,19092,𥥈
2969,1,諍,1,諍,w446b0501,諍,1,19093,諍
2970,1,迸,1,迸,w446b0502,迸,1,19094,迸
2971,1,𠊧,1,𠊧,w446b0503,傡,1,19095,𠊧
2971,2,䨻,2,䨻,w446b0504,䨻,2,19096,䨻
2972,1,䙬,1,䙬,w446b0505,䙬,1,19097,䙬
2972,2,嫈,2,嫈,w446b0601,嫈,2,19098,嫈
2973,1,鞕,1,鞕,w446b0602,鞕,1,19099,鞕
2973,2,硬,2,硬,w446b0603,硬,2,19100,硬
2974,1,轟,1,轟,w446b0604,轟,1,19101,轟
2974,2,輷,2,輷,w446b0605,輷,2,19102,輷
2975,1,勁,1,勁,w446b0701,勁,1,19103,勁
2976,1,倩,1,倩,w446b0702,倩,1,19104,倩
2976,2,凊,2,凊,w446b0703,凊,2,19105,凊
2977,1,政,1,政,w446b0704,政,1,19106,政
2977,2,正,2,正,w446b0801,正,2,19107,正
2977,3,証,3,証,w446b0901,証,3,19108,証
2977,4,鴊,4,鴊,w446b0902,鴊,4,19109,鴊
2978,1,聖,1,聖,w446b0903,聖,1,19110,聖
2979,1,鄭,1,鄭,w446b0904,鄭,1,19111,鄭
2979,2,呈,2,呈,w447a0101,呈,2,19112,呈
2979,3,㽀,3,㽀,w447a0102,㽀,3,19113,㽀
2980,1,遉,1,遉,w447a0103,遉,1,19114,遉
2980,2,偵,2,偵,w447a0201,偵,2,19115,偵
2980,3,靗〈𩇜〉,3,靗〈𩇜〉,w447a0202,靗〈𩇜〉,3,19116,靗
2981,1,性,1,性,w447a0203,性,1,19117,性
2981,2,姓,2,姓,w447a0204,姓,2,19118,姓
2982,1,令,1,令,w447a0301,令,1,19119,令
2982,2,詅,2,詅,w447a0302,詅,2,19120,詅
2983,1,聘,1,聘,w447a0303,聘,1,19121,聘
2983,2,娉,2,娉,w447a0304,娉,2,19122,娉
2983,3,俜,3,俜,w447a0401,俜,3,19123,俜
2984,1,敻,1,敻,w447a0402,夐,1,19124,敻
2984,2,詗,2,詗,w447a0403,詗,2,19125,詗
2984,3,醟,3,醟,w447a0404,醟,3,19126,醟
2984,4,矎,4,矎,w447a0405,矎,4,19127,矎
2985,1,摒,1,摒,w447a0406,摒,1,19128,摒
2985,2,併,2,併,w447a0407,倂,2,19129,併
2985,3,并,3,并,w447a0501,幷,3,19130,并
2986,1,偋,1,偋,w447a0502,偋,1,19131,偋
2986,2,庰,2,庰,w447a0503,庰,2,19132,庰
2987,1,淨,1,淨,w447a0504,淨,1,19133,淨
2987,2,㵾,2,㵾,w447a0505,㵾〈瀞〉,2,19134,㵾
2987,3,穽,3,穽,w447a0506,穽,3,19135,穽
2987,4,䝼,4,䝼,w447a0601,䝼,4,19136,䝼
2987,5,靚,5,靚,w447a0602,靚,5,19137,靚
2987,6,請,6,請,w447a0603,請,6,19138,請
2987,7,婧,7,婧,w447a0604,婧,7,19139,婧
2987,8,𩓞,8,𩓞,w447a0605,𩓞,8,19140,𩓞
2988,1,盛,1,盛,w447a0606,盛,1,19141,盛
2988,2,墭,2,墭,w447a0701,墭,2,19142,墭
2988,3,晟,3,晟,w447a0702,晟,3,19143,晟
2989,1,詺,1,詺,w447a0703,詺,1,19144,詺
2990,1,輕,1,輕,w447a0801,輕,1,19145,輕
2991,1,𣢝〈欦〉,1,𣢝,w447a0802,𣢝,1,19146,𣢝
2991,2,𩈡,2,𩈡,w447a0803,𩈡,2,19147,𩈡
2992,1,精,1,精,w447a0804,精,1,19148,精
2993,1,徑,1,徑,w447a0901,徑,1,19149,徑
2993,2,經,2,經,w447a0902,經,2,19150,經
2993,3,逕,3,逕,w447a0903,逕,3,19151,逕
2993,4,𠲮,4,𠲮,w447a0904,𠲮,4,19152,𠲮
2993,5,俓,5,俓,w447a0905,俓,5,19153,俓
2993,6,𩰹,6,𩰹,w447a0906,𩰹,6,19154,𩰹
2993,7,桱,7,桱,w447a0907,桱,7,19155,桱
2994,1,甯,1,甯,w447a0908,寗,1,19156,寗
2994,2,佞,2,佞,w447a1001,佞,2,19157,佞
2994,3,濘,3,濘,w447a1002,濘,3,19158,濘
2994,4,鸋,4,鸋,w447a1003,鸋,4,19159,鸋
2995,1,腥,1,腥,w447a1004,腥,1,19160,腥
2995,2,醒,2,醒,w447b0101,醒,2,19161,醒
2995,3,睲,3,睲,w447b0102,睲,3,19162,睲
2996,1,脛,1,脛,w447b0103,脛,1,19163,脛
2996,2,踁,2,踁,w447b0201,踁,2,19164,踁
2997,1,定,1,定,w447b0202,定,1,19165,定
2997,2,掟,2,掟,w447b0301,掟,2,19166,掟
2997,3,廷,3,廷,w447b0302,廷,3,19167,廷
2997,4,錠,4,錠,w447b0303,錠,4,19168,錠
2998,1,矴,1,矴,w447b0304,矴,1,19169,矴
2998,2,釘,2,釘,w447b0305,釘,2,19170,釘
2998,3,訂,3,訂,w447b0306,訂,3,19171,訂
2998,4,定,4,定,w447b0307,定,4,19172,定
2998,5,飣,5,飣,w447b0401,飣,5,19173,飣
2998,6,奠,6,奠,w447b0402,奠,6,19174,奠
2998,7,𦘭,7,𦘭,w447b0403,𦘭,7,19175,𦘭
2998,8,顁,8,顁,w447b0404,顁,8,19176,顁
2998,9,錠,9,錠,w447b0405,錠,9,19177,錠
2999,1,罄,1,罄,w447b0406,罄,1,19178,罄
2999,2,𥥻,2,𥥻,w447b0501,𥥻,2,19179,𥥻
2999,3,磬,3,磬,w447b0502,磬,3,19180,磬
2999,4,殸,4,殸,w447b0503,殸,4,19181,殸
2999,5,𪊑,5,𪊑,w447b0504,𪊑,5,19182,𪊑
2999,6,𨆪,6,𨆪,w447b0505,𨆪,6,19183,𨆪
2999,7,鑋,7,鑋,w447b0506,鑋,7,19184,鑋
3000,1,聽,1,聽,w447b0601,聽,1,19185,聽
3000,2,汀,2,汀,w447b0602,汀,2,19186,汀
3000,3,侹,3,侹,w447b0603,侹,3,19187,侹
3001,1,靘,1,靘,w447b0604,靘,1,19188,靘
3001,2,掅,2,掅,w447b0605,掅,2,19189,掅
3002,1,䒌,1,䒌,w447b0701,䒌,1,19190,䒌
3002,2,暝,2,暝,w447b0702,暝,2,19191,暝
3003,1,鎣,1,鎣,w447b0703,鎣,1,19192,鎣
3003,2,瑩,2,瑩,w447b0704,瑩,2,19193,瑩
3003,3,𢣙,3,𢣙,w447b0705,𢣙,3,19194,𢣙
3003,4,瀅,4,瀅,w447b0706,瀅,4,19195,瀅
3004,1,零,1,零,w447b0707,零,1,19196,零
3004,2,𢺰,2,𢺰,w447b0801,𢺰,2,19197,𢺰
3004,3,令,3,令,w447b0802,令,3,19198,令
3005,1,證,1,證,w447b0901,證,1,19199,證
3005,2,烝,2,烝,w447b0902,烝,2,19200,烝
3006,1,孕,1,孕,w447b0903,孕,1,19201,孕
3006,2,䵴,2,䵴,w447b0904,䵴,2,19202,䵴
3006,3,賸,3,賸,w447b0905,賸,3,19203,賸
3006,4,媵,4,媵,w447b0906,媵,4,19204,媵
3006,5,㑞,5,㑞,w447b1001,㑞,5,19205,㑞
3006,6,鱦,6,鱦,w447b1002,鱦,6,19206,鱦
3006,7,膡,7,膡,w447b1003,膡,7,19207,膡
3007,1,乘,1,乘,w447b1004,乗,1,19208,乗
3007,2,鱦,2,鱦,w447b1005,鱦,2,19209,鱦
3007,3,媵,3,媵,w447b1006,媵,3,19210,媵
3007,4,𣎜,4,𣎜,w447b1007,𣎜,4,19211,𣎜
3007,5,嵊,5,嵊,w448a0101,𡹴,5,19212,嵊
3007,6,賸,6,賸,w448a0102,賸,6,19213,賸
3007,7,剩,7,剩,w448a0103,剰,7,19214,剰
3008,1,認,1,認,w448a0104,認,1,19215,認
3008,2,扔,2,扔,w448a0105,扔,2,19216,扔
3008,3,芿,3,芿,w448a0106,芿,3,19217,芿
3008,4,㭁,4,㭁,w448a0201,㭁,4,19218,㭁
3009,1,應,1,應,w448a0202,應,1,19219,應
3009,2,譍,2,譍,w448a0203,譍,2,19220,譍
3009,3,噟,3,噟,w448a0204,噟,3,19221,噟
3010,1,甑,1,甑,w448a0205,甑,1,19222,甑
